,carat,cut,color,clarity,depth,table,volume,price_bin,price
32371,0.36,Ideal,F,VS2,61.5,55.0,59.282039999999995,0.0,807.0
32372,0.43,Ideal,D,SI1,61.6,56.0,69.80709600000002,0.0,807.0
32373,0.4,Ideal,I,VVS2,62.0,56.0,66.69891,0.0,807.0
32374,0.4,Ideal,I,VVS2,62.4,55.0,65.35914000000001,0.0,807.0
32375,0.4,Very Good,G,VS2,62.9,56.0,65.524928,0.0,807.0
32376,0.4,Ideal,G,VS2,62.3,57.0,64.86141,0.0,807.0
32377,0.4,Very Good,H,VS1,62.7,56.0,65.943768,0.0,807.0
32378,0.4,Premium,H,VS1,62.6,58.0,64.802892,0.0,807.0
32379,0.4,Good,H,VS1,63.4,58.0,65.823432,0.0,807.0
32380,0.4,Ideal,G,VS2,61.2,57.0,65.79335400000002,0.0,807.0
32381,0.4,Premium,H,VS1,62.4,60.0,65.35796400000001,0.0,807.0
32382,0.4,Good,G,VS2,63.8,59.0,62.34211199999999,0.0,807.0
32383,0.4,Very Good,H,VS1,62.6,58.0,64.805832,0.0,807.0
32384,0.4,Good,G,VS2,63.5,56.0,65.54808,0.0,807.0
32385,0.4,Very Good,G,VS2,62.8,61.0,63.136531999999995,0.0,807.0
32386,0.4,Ideal,H,VS1,61.8,56.0,66.61216800000001,0.0,807.0
32387,0.4,Premium,H,VS1,62.6,58.0,64.805832,0.0,807.0
32388,0.31,Very Good,F,VVS1,61.3,56.0,50.755365,0.0,808.0
32389,0.39,Very Good,E,VS2,60.0,56.0,65.71037199999999,0.0,808.0
32390,0.32,Ideal,E,VVS2,61.0,55.0,53.423584999999996,0.0,808.0
32391,0.38,Ideal,D,VS2,60.7,56.0,63.579516000000005,0.0,808.0
32392,0.32,Ideal,D,VS2,61.5,55.0,53.817855,0.0,808.0
32393,0.35,Ideal,I,IF,61.8,53.0,58.42973500000001,0.0,808.0
32394,0.32,Very Good,D,VVS2,60.0,57.0,53.54774000000001,0.0,809.0
32395,0.46,Very Good,F,SI2,61.5,56.0,76.595886,0.0,809.0
32396,0.38,Ideal,I,VVS2,63.4,53.0,62.538799000000004,0.0,809.0
32397,0.32,Ideal,D,VVS2,61.6,54.0,53.695278,0.0,809.0
32398,0.32,Ideal,F,VVS1,61.7,56.0,52.344734,0.0,809.0
32399,0.37,Ideal,G,VS2,60.5,56.0,61.36884,0.0,809.0
32400,0.41,Ideal,F,VS2,61.7,54.0,68.198104,0.0,809.0
32401,0.38,Good,D,VS2,64.1,55.0,62.420820000000006,0.0,809.0
32402,0.37,Ideal,G,VS1,61.0,55.0,62.15508,0.0,810.0
32403,0.41,Ideal,G,SI2,60.9,56.0,68.44437599999999,0.0,810.0
32404,0.36,Ideal,E,SI1,61.6,56.0,59.02372799999999,0.0,810.0
32405,0.36,Ideal,E,SI1,61.9,56.0,58.507668,0.0,810.0
32406,0.36,Ideal,E,SI1,62.4,55.0,58.20178,0.0,810.0
32407,0.36,Premium,H,VS1,60.8,59.0,59.376239999999996,0.0,810.0
32408,0.36,Premium,H,VS1,61.6,59.0,57.83791999999999,0.0,810.0
32409,0.4,Very Good,J,VS1,63.2,57.0,66.24838000000001,0.0,810.0
32410,0.4,Ideal,J,VS1,62.6,55.0,66.2226,0.0,810.0
32411,0.4,Premium,J,VS1,60.7,60.0,66.12116,0.0,810.0
32412,0.4,Premium,J,VS1,59.7,59.0,66.39945900000001,0.0,810.0
32413,0.4,Premium,J,VS1,63.0,58.0,64.6109,0.0,810.0
32414,0.4,Very Good,J,VS1,63.4,58.0,62.673872,0.0,810.0
32415,0.4,Premium,F,SI2,62.6,60.0,63.54504,0.0,810.0
32416,0.36,Ideal,H,VS1,61.8,57.0,59.36207999999999,0.0,810.0
32417,0.36,Premium,H,VS1,60.5,59.0,59.42142,0.0,810.0
32418,0.36,Premium,E,SI1,60.9,60.0,58.650264,0.0,810.0
32419,0.36,Premium,E,SI1,61.3,56.0,59.670072,0.0,810.0
32420,0.36,Ideal,E,SI1,61.4,57.0,58.814423999999995,0.0,810.0
32421,0.36,Ideal,E,SI1,62.1,56.0,59.44233599999999,0.0,810.0
32422,0.36,Ideal,E,SI1,62.4,55.0,59.391149999999996,0.0,810.0
32423,0.36,Premium,E,SI1,60.8,59.0,58.18651199999999,0.0,810.0
32424,0.36,Very Good,E,SI1,63.1,58.0,58.09611000000001,0.0,810.0
32425,0.36,Ideal,E,SI1,62.9,56.0,59.07730399999999,0.0,810.0
32426,0.36,Ideal,E,SI1,62.0,57.0,58.379922,0.0,810.0
32427,0.3,Very Good,I,IF,63.3,57.0,49.1103,0.0,810.0
32428,0.3,Premium,I,IF,60.5,59.0,49.121856,0.0,810.0
32429,0.3,Very Good,I,IF,63.3,56.0,48.064728,0.0,810.0
32430,0.44,Premium,H,VS2,61.3,58.0,71.88239999999999,0.0,810.0
32431,0.42,Ideal,D,SI1,61.7,56.0,68.713029,0.0,810.0
32432,0.33,Premium,G,VVS1,61.5,59.0,53.817036,0.0,810.0
32433,0.33,Ideal,F,VVS2,62.2,56.0,54.409259999999996,0.0,810.0
32434,0.42,Ideal,D,SI1,62.4,57.0,69.26039999999999,0.0,810.0
32435,0.44,Ideal,F,SI1,61.0,57.0,71.789601,0.0,810.0
32436,0.33,Ideal,F,VVS2,61.3,56.0,54.06055200000001,0.0,810.0
32437,0.42,Ideal,D,SI1,62.0,55.0,70.13159999999999,0.0,810.0
32438,0.44,Very Good,E,SI1,62.9,58.0,72.42408,0.0,810.0
32439,0.42,Premium,D,SI1,59.8,59.0,69.67879200000002,0.0,810.0
32440,0.33,Ideal,F,VVS2,61.9,56.0,54.2113,0.0,810.0
32441,0.44,Very Good,I,VS1,62.8,56.0,71.88972,0.0,810.0
32442,0.42,Very Good,D,SI1,62.8,58.0,68.4012,0.0,810.0
32443,0.33,Ideal,G,VVS1,62.3,55.0,54.164448,0.0,810.0
32444,0.44,Ideal,E,SI1,61.1,56.0,72.324,0.0,810.0
32445,0.42,Ideal,D,SI1,61.8,57.0,67.91335199999999,0.0,810.0
32446,0.42,Ideal,D,SI1,61.5,56.0,69.28564499999999,0.0,810.0
32447,0.42,Very Good,D,SI1,60.8,59.0,68.72838,0.0,810.0
32448,0.44,Very Good,E,SI1,62.2,60.0,69.8382,0.0,810.0
32449,0.42,Ideal,D,SI1,61.9,56.0,69.753112,0.0,810.0
32450,0.44,Ideal,E,SI1,62.6,56.0,72.3338,0.0,810.0
32451,0.37,Ideal,H,VVS1,62.3,56.0,59.65164,0.0,810.0
32452,0.44,Premium,E,SI1,62.3,59.0,71.566176,0.0,810.0
32453,0.42,Ideal,D,SI1,61.9,57.0,68.284458,0.0,810.0
32454,0.42,Ideal,D,SI1,62.3,57.0,68.23007999999999,0.0,810.0
32455,0.42,Premium,D,SI1,61.9,59.0,67.77097599999999,0.0,810.0
32456,0.42,Premium,D,SI1,62.1,59.0,67.85945099999999,0.0,810.0
32457,0.42,Premium,D,SI1,61.1,60.0,68.018958,0.0,810.0
32458,0.33,Very Good,F,VVS2,62.5,59.0,54.48036,0.0,810.0
32459,0.33,Ideal,F,VVS2,61.4,56.0,54.62354400000002,0.0,810.0
32460,0.41,Very Good,I,VVS2,61.3,60.0,67.59471599999999,0.0,811.0
32461,0.41,Ideal,G,VS2,61.7,54.0,68.05572799999999,0.0,811.0
32462,0.37,Ideal,E,VS2,62.7,56.0,60.06909999999999,0.0,811.0
32463,0.37,Premium,E,VS2,61.0,59.0,59.717277,0.0,811.0
32464,0.37,Premium,E,VS2,60.3,58.0,60.41224,0.0,811.0
32465,0.37,Ideal,E,VS2,61.9,53.0,61.65621,0.0,811.0
32466,0.37,Premium,E,VS2,61.5,58.0,61.225410000000004,0.0,811.0
32467,0.37,Ideal,E,VS2,62.5,56.0,60.59660600000001,0.0,811.0
32468,0.34,Ideal,I,SI1,61.9,57.0,56.622491999999994,0.0,459.0
32469,0.34,Ideal,I,SI1,60.2,57.0,55.5696,0.0,459.0
32470,0.34,Very Good,I,SI1,62.8,57.0,55.000665,0.0,459.0
32471,0.34,Premium,I,SI1,60.0,58.0,55.81576,0.0,459.0
32472,0.34,Ideal,I,SI1,62.3,55.0,54.72799799999999,0.0,459.0
32473,0.34,Ideal,I,SI1,62.4,56.0,55.74559500000001,0.0,459.0
32474,0.34,Very Good,I,SI1,61.7,56.0,57.126366000000004,0.0,459.0
32475,0.34,Ideal,I,SI1,61.9,57.0,54.89971200000001,0.0,459.0
32476,0.33,Very Good,G,SI2,60.0,56.0,56.145179999999996,0.0,460.0
32477,0.25,Ideal,F,VS2,62.2,54.0,41.333292,0.0,460.0
32478,0.25,Ideal,G,VS1,62.3,53.0,41.230728,0.0,460.0
32479,0.35,Good,F,SI2,63.8,56.0,56.81760000000001,0.0,460.0
32480,0.35,Very Good,F,SI2,62.8,55.0,57.43315200000001,0.0,460.0
32481,0.35,Premium,J,VS1,62.2,58.0,57.28072600000001,0.0,460.0
32482,0.24,Very Good,E,VS2,61.7,57.0,39.618306000000004,0.0,461.0
32483,0.24,Very Good,F,VS2,61.3,54.0,40.412658,0.0,461.0
32484,0.24,Very Good,F,VS1,61.0,57.0,39.690979999999996,0.0,461.0
32485,0.24,Very Good,E,VS1,62.4,56.0,38.83136400000001,0.0,461.0
32486,0.31,Ideal,J,VVS1,62.4,54.0,50.7384,0.0,461.0
32487,0.31,Ideal,I,VS1,61.9,54.0,50.783972000000006,0.0,461.0
32488,0.32,Ideal,G,SI1,61.4,55.0,53.37728000000001,0.0,461.0
32489,0.32,Ideal,G,SI1,61.3,57.0,53.499680000000005,0.0,461.0
32490,0.3,Ideal,F,SI1,62.3,56.0,49.02386999999999,0.0,461.0
32491,0.3,Ideal,F,SI1,62.5,57.0,49.321915999999995,0.0,461.0
32492,0.32,Premium,H,SI1,62.3,60.0,52.37232000000001,0.0,461.0
32493,0.32,Premium,H,SI1,62.0,58.0,52.300703999999996,0.0,461.0
32494,0.32,Very Good,H,SI1,63.0,59.0,51.846554000000005,0.0,461.0
32495,0.32,Good,H,SI1,63.1,58.0,51.72791200000001,0.0,461.0
32496,0.32,Good,H,SI1,63.7,55.0,51.20225,0.0,461.0
32497,0.32,Very Good,H,SI1,62.6,55.0,52.445244,0.0,461.0
32498,0.37,Very Good,E,VS2,59.5,59.0,60.75523199999999,0.0,811.0
32499,0.37,Very Good,E,VS2,61.8,59.0,59.36207999999999,0.0,811.0
32500,0.37,Very Good,E,VS2,61.1,57.0,61.275272,0.0,811.0
32501,0.37,Ideal,E,VS2,62.0,57.0,60.912279999999996,0.0,811.0
32502,0.37,Ideal,E,VS2,62.6,56.0,60.331992,0.0,811.0
32503,0.37,Very Good,E,VS2,58.9,61.0,59.974199999999996,0.0,811.0
32504,0.37,Ideal,F,VS1,61.7,56.0,60.831255000000006,0.0,811.0
32505,0.37,Ideal,E,VS2,61.6,57.0,61.09402500000001,0.0,811.0
32506,0.37,Ideal,F,VS1,61.1,57.0,60.66529500000001,0.0,811.0
32507,0.37,Very Good,E,VS2,62.3,59.0,59.65164,0.0,811.0
32508,0.37,Ideal,E,VS2,61.5,56.0,60.012414,0.0,811.0
32509,0.37,Ideal,E,VS2,61.2,57.0,59.92838399999999,0.0,811.0
32510,0.37,Ideal,E,VS2,62.3,56.0,59.65164,0.0,811.0
32511,0.37,Very Good,E,VS2,63.0,58.0,59.54503800000001,0.0,811.0
32512,0.37,Premium,E,VS2,59.1,60.0,60.19228799999999,0.0,811.0
32513,0.3,Ideal,E,VVS2,61.0,56.0,50.563142,0.0,812.0
32514,0.38,Premium,E,SI2,61.6,57.0,61.09402500000001,0.0,812.0
32515,0.38,Premium,D,SI2,61.1,58.0,61.405344,0.0,812.0
32516,0.38,Ideal,D,SI2,61.1,56.0,62.638290000000005,0.0,812.0
32517,0.38,Premium,D,SI2,62.1,55.0,61.87104,0.0,812.0
32518,0.38,Premium,I,VS2,62.5,58.0,60.59660600000001,0.0,812.0
32519,0.38,Premium,I,VS2,61.7,59.0,60.8304,0.0,812.0
32520,0.38,Premium,I,VS2,61.5,58.0,60.486888,0.0,812.0
32521,0.38,Premium,I,VS2,61.8,59.0,61.176544,0.0,812.0
32522,0.38,Premium,I,VS2,60.2,58.0,63.268100000000004,0.0,812.0
32523,0.38,Premium,H,SI1,59.7,60.0,60.846551999999996,0.0,812.0
32524,0.38,Premium,H,SI1,61.2,62.0,61.142928,0.0,812.0
32525,0.38,Very Good,H,SI1,63.3,57.0,61.574436000000006,0.0,812.0
32526,0.38,Premium,D,SI2,59.2,61.0,61.27787199999999,0.0,812.0
32527,0.38,Ideal,E,SI2,61.2,57.0,63.127659,0.0,812.0
32528,0.44,Very Good,I,VS1,61.9,57.0,71.53385399999999,0.0,813.0
32529,0.34,Ideal,G,VVS1,60.4,56.0,56.35084,0.0,813.0
32530,0.3,Ideal,E,VVS1,61.0,56.0,50.564472,0.0,813.0
32531,0.32,Ideal,E,VVS1,60.9,56.0,52.552647,0.0,813.0
32532,0.38,Ideal,E,VS2,61.5,55.0,63.21312,0.0,813.0
32533,0.44,Ideal,G,SI1,61.1,56.0,73.157448,0.0,813.0
32534,0.3,Ideal,G,IF,61.8,55.0,50.47914,0.0,813.0
32535,0.4,Fair,E,VS2,64.7,58.0,65.082521,0.0,813.0
32536,0.43,Premium,F,SI2,58.3,62.0,70.279776,0.0,813.0
32537,0.41,Very Good,G,VS2,61.4,59.2,66.665704,0.0,813.0
32538,0.31,Good,E,IF,64.2,60.0,49.308167999999995,0.0,813.0
32539,0.3,Very Good,E,VVS2,60.7,55.0,50.2599,0.0,814.0
32540,0.3,Very Good,F,VVS1,61.1,57.0,49.268471999999996,0.0,814.0
32541,0.3,Very Good,F,VVS1,62.6,56.0,49.09304399999999,0.0,814.0
32542,0.4,Very Good,E,VS2,59.1,60.0,66.34913999999999,0.0,814.0
32543,0.31,Ideal,F,VVS2,60.2,55.0,52.635045,0.0,814.0
32544,0.33,Ideal,E,VVS2,60.9,56.0,54.225920000000016,0.0,814.0
32545,0.33,Ideal,E,VVS2,61.2,56.0,54.991800000000005,0.0,814.0
32546,0.33,Ideal,E,VVS2,61.2,56.0,54.302976000000015,0.0,814.0
32547,0.3,Ideal,D,VVS2,61.7,57.0,50.59518400000001,0.0,814.0
32548,0.3,Ideal,D,VVS2,62.0,53.0,50.667494999999995,0.0,814.0
32549,0.3,Ideal,D,VVS2,61.9,55.0,49.068488,0.0,814.0
32550,0.3,Ideal,D,VVS2,61.6,58.0,49.111920000000005,0.0,814.0
32551,0.3,Ideal,D,VVS2,61.7,55.0,50.59518400000001,0.0,814.0
32552,0.3,Ideal,D,VVS2,61.6,57.0,49.527072000000004,0.0,814.0
32553,0.3,Ideal,D,VVS2,62.4,54.0,49.96944,0.0,814.0
32554,0.3,Ideal,D,VVS2,60.7,58.0,48.781780000000005,0.0,814.0
32555,0.3,Ideal,D,VVS2,62.1,57.0,48.840259999999994,0.0,814.0
32556,0.3,Ideal,D,VVS2,62.2,55.0,50.318064,0.0,814.0
32557,0.32,Ideal,G,VVS1,61.2,55.0,53.062884000000004,0.0,814.0
32558,0.32,Ideal,G,VVS1,61.4,57.0,52.271730000000005,0.0,814.0
32559,0.32,Ideal,G,VVS1,61.9,55.0,54.33395,0.0,814.0
32560,0.32,Ideal,G,VVS1,61.2,55.0,53.062884000000004,0.0,814.0
32561,0.32,Ideal,G,VVS1,61.7,56.0,52.89856,0.0,814.0
32562,0.32,Ideal,G,VVS1,61.6,55.0,54.257754000000006,0.0,814.0
32563,0.32,Ideal,G,VVS1,61.4,57.0,53.379456000000005,0.0,814.0
32564,0.32,Ideal,G,VVS1,61.1,55.0,53.423584999999996,0.0,814.0
32565,0.32,Ideal,G,VVS1,61.1,55.0,54.42528000000001,0.0,814.0
32566,0.32,Ideal,G,VVS1,62.2,53.0,54.28644,0.0,814.0
32567,0.32,Ideal,G,VVS1,61.2,56.0,53.183208,0.0,814.0
32568,0.32,Ideal,G,VVS1,61.8,55.0,53.21316,0.0,814.0
32569,0.32,Ideal,G,VVS1,61.8,54.0,53.334099,0.0,814.0
32570,0.32,Ideal,G,VVS1,61.8,54.0,53.21316,0.0,814.0
32571,0.3,Ideal,F,VVS1,61.8,57.0,49.82754,0.0,814.0
32572,0.3,Ideal,F,VVS1,62.2,57.0,49.252956,0.0,814.0
32573,0.3,Ideal,F,VVS1,61.6,58.0,48.47304,0.0,814.0
32574,0.3,Ideal,F,VVS1,62.6,55.0,49.621891999999995,0.0,814.0
32575,0.3,Ideal,F,VVS1,61.6,55.0,50.711228000000006,0.0,814.0
32576,0.3,Ideal,F,VVS1,62.5,57.0,48.795317999999995,0.0,814.0
32577,0.3,Ideal,F,VVS1,61.9,54.0,51.32565,0.0,814.0
32578,0.3,Ideal,F,VVS1,62.1,54.0,50.55047999999999,0.0,814.0
32579,0.3,Ideal,F,VVS1,61.5,58.0,49.2264,0.0,814.0
32580,0.3,Ideal,F,VVS1,61.9,58.0,48.54269999999999,0.0,814.0
32581,0.3,Ideal,F,VVS1,62.5,55.0,48.795317999999995,0.0,814.0
32582,0.3,Ideal,F,VVS1,61.7,58.0,48.359519999999996,0.0,814.0
32583,0.3,Ideal,F,VVS1,61.1,56.0,50.447964,0.0,814.0
32584,0.3,Ideal,F,VVS1,62.0,58.0,48.42980999999999,0.0,814.0
32585,0.3,Ideal,F,VVS1,62.2,56.0,49.13868,0.0,814.0
32586,0.3,Ideal,F,VVS1,61.9,56.0,49.71273,0.0,814.0
32587,0.3,Ideal,F,VVS1,61.9,57.0,49.59792,0.0,814.0
32588,0.3,Ideal,F,VVS1,62.2,56.0,49.13787899999999,0.0,814.0
32589,0.32,Ideal,H,IF,61.2,56.0,52.509600000000006,0.0,814.0
32590,0.32,Ideal,H,IF,61.8,55.0,53.893060000000006,0.0,814.0
32591,0.32,Ideal,H,IF,61.1,56.0,54.42528000000001,0.0,814.0
32592,0.32,Ideal,H,IF,61.2,57.0,53.062884000000004,0.0,814.0
32593,0.32,Ideal,H,IF,61.6,55.0,53.018784000000004,0.0,814.0
32594,0.32,Ideal,H,IF,62.6,54.0,52.998000000000005,0.0,814.0
32595,0.32,Ideal,H,IF,62.0,55.0,52.97237399999999,0.0,814.0
32596,0.32,Ideal,H,IF,61.6,54.0,54.25446600000001,0.0,814.0
32597,0.32,Ideal,H,IF,61.4,55.0,53.937701999999994,0.0,814.0
32598,0.32,Ideal,H,IF,62.2,54.0,52.61174100000001,0.0,814.0
32599,0.32,Ideal,H,IF,62.1,54.0,53.967375000000004,0.0,814.0
32600,0.4,Good,D,VS2,64.4,56.0,64.51044600000002,0.0,814.0
32601,0.26,Ideal,F,VVS1,62.7,55.0,42.718720000000005,0.0,814.0
32602,0.26,Ideal,E,VVS1,61.7,56.0,42.52904699999999,0.0,814.0
32603,0.26,Premium,E,VVS1,60.9,59.0,42.126999999999995,0.0,814.0
32604,0.42,Premium,E,SI2,58.5,60.0,69.855552,0.0,814.0
32605,0.47,Premium,I,SI2,61.5,62.0,75.88647,0.0,814.0
32606,0.3,Premium,E,VS1,60.2,57.0,49.044509999999995,0.0,814.0
32607,0.3,Premium,E,VS1,61.4,59.0,48.81254400000001,0.0,814.0
32608,0.32,Premium,E,VVS1,60.8,59.0,53.22645,0.0,814.0
32609,0.32,Ideal,E,VVS1,62.5,56.0,53.2389,0.0,814.0
32610,0.3,Good,E,VVS2,59.8,64.0,48.035988,0.0,814.0
32611,0.32,Ideal,D,VS1,61.4,57.0,52.82332,0.0,814.0
32612,0.46,Very Good,F,SI2,62.6,58.0,74.550784,0.0,815.0
32613,0.29,Very Good,F,IF,59.9,56.0,49.614794999999994,0.0,815.0
32614,0.37,Ideal,G,VVS2,61.6,55.0,61.573511999999994,0.0,815.0
32615,0.29,Ideal,E,VVS2,61.9,56.0,46.879136,0.0,815.0
32616,0.31,Ideal,D,VVS2,62.4,54.0,51.70584,0.0,815.0
32617,0.31,Ideal,D,VVS2,61.7,54.0,52.777248,0.0,815.0
32618,0.37,Ideal,H,VVS1,61.4,55.0,61.97276799999999,0.0,815.0
32619,0.37,Ideal,H,VVS1,61.9,54.0,61.78966500000001,0.0,815.0
32620,0.37,Ideal,H,VVS1,62.0,53.0,62.138304,0.0,815.0
32621,0.31,Ideal,F,VVS1,62.3,54.0,52.492985999999995,0.0,815.0
32622,0.31,Ideal,F,VVS1,62.0,55.0,50.667494999999995,0.0,815.0
32623,0.29,Ideal,F,VVS1,61.7,55.0,47.8397,0.0,815.0
32624,0.4,Ideal,H,VS1,61.1,57.0,65.93245200000001,0.0,815.0
32625,0.29,Ideal,E,IF,61.9,57.0,48.13380000000001,0.0,815.0
32626,0.38,Premium,D,SI1,59.1,58.0,63.533538,0.0,815.0
32627,0.32,Very Good,E,VVS2,61.6,54.0,54.136372,0.0,816.0
32628,0.34,Good,E,VS2,57.0,61.0,80.93316000000002,0.0,816.0
32629,0.32,Ideal,E,VVS2,61.2,56.0,52.50879,0.0,816.0
32630,0.32,Ideal,E,VVS2,61.5,56.0,53.817855,0.0,816.0
32631,0.32,Ideal,E,VVS2,62.2,53.0,53.166411999999994,0.0,816.0
32632,0.39,Ideal,G,VS2,62.0,57.0,64.77494399999999,0.0,816.0
32633,0.34,Ideal,E,VS1,62.2,54.2,55.174104,0.0,816.0
32634,0.4,Good,G,VS2,59.6,63.0,65.389545,0.0,816.0
32635,0.31,Premium,E,VS1,61.0,60.0,50.56527,0.0,816.0
32636,0.31,Premium,E,VS1,61.9,56.0,50.78289600000001,0.0,816.0
32637,0.4,Premium,G,SI1,58.3,62.0,65.922012,0.0,816.0
32638,0.31,Premium,D,VS2,62.5,52.0,52.684720000000006,0.0,816.0
32639,0.31,Premium,D,VS2,61.7,58.0,50.59411200000001,0.0,816.0
32640,0.34,Fair,F,VS2,64.7,55.0,57.606948,0.0,816.0
32641,0.34,Ideal,E,VS2,59.8,56.0,56.18704,0.0,816.0
32642,0.31,Ideal,D,VS2,62.1,55.0,51.08832000000001,0.0,816.0
32643,0.31,Ideal,G,VVS1,62.5,57.0,50.925236,0.0,816.0
32644,0.31,Ideal,G,VVS1,62.5,55.0,50.926862,0.0,816.0
32645,0.31,Ideal,H,IF,60.0,57.0,51.110136000000004,0.0,816.0
32646,0.31,Premium,E,VVS2,61.9,58.0,51.443099999999994,0.0,816.0
32647,0.31,Ideal,E,VVS2,61.0,56.0,52.31431299999999,0.0,816.0
32648,0.39,Ideal,I,VS1,62.5,54.0,64.09108,0.0,816.0
32649,0.31,Very Good,G,VVS1,63.0,58.0,50.223888,0.0,816.0
32650,0.31,Very Good,G,VVS1,62.5,57.0,51.46240000000001,0.0,816.0
32651,0.31,Very Good,G,VVS1,60.4,59.0,51.07000500000001,0.0,816.0
32652,0.31,Good,G,VVS1,63.5,57.0,51.01606,0.0,816.0
32653,0.31,Ideal,E,VVS2,61.7,56.0,50.59518400000001,0.0,816.0
32654,0.31,Premium,G,VVS1,61.1,58.0,49.79879999999999,0.0,816.0
32655,0.31,Ideal,E,VVS2,61.6,57.0,50.711228000000006,0.0,816.0
32656,0.31,Very Good,E,VVS2,60.8,55.0,52.001112,0.0,816.0
32657,0.31,Ideal,H,IF,61.8,56.0,51.56136000000001,0.0,816.0
32658,0.31,Premium,G,VVS1,60.7,58.0,51.146480000000004,0.0,816.0
32659,0.31,Ideal,G,VVS1,61.9,55.0,50.244640000000004,0.0,816.0
32660,0.31,Ideal,G,VVS1,61.2,56.0,50.754563999999995,0.0,816.0
32661,0.31,Premium,E,VVS2,61.4,58.0,50.406396,0.0,816.0
32662,0.31,Premium,E,VVS2,61.3,60.0,50.102430000000005,0.0,816.0
32663,0.31,Ideal,E,VVS2,60.8,57.0,50.913464000000005,0.0,816.0
32664,0.31,Very Good,G,VVS1,59.9,62.0,49.614794999999994,0.0,816.0
32665,0.31,Premium,G,VVS1,62.1,59.0,51.632546,0.0,816.0
32666,0.31,Good,G,VVS1,63.4,57.0,51.79680000000001,0.0,816.0
32667,0.31,Ideal,G,VVS1,59.5,56.0,51.380469,0.0,816.0
32668,0.31,Ideal,G,VVS1,60.6,57.0,51.26352000000001,0.0,816.0
32669,0.31,Premium,G,VVS1,62.2,59.0,49.783680000000004,0.0,816.0
32670,0.31,Premium,H,IF,61.0,58.0,50.564472,0.0,816.0
32671,0.31,Good,G,VVS1,63.1,56.0,51.60927,0.0,816.0
32672,0.31,Ideal,G,VVS1,61.6,56.0,51.36958499999999,0.0,816.0
32673,0.31,Ideal,G,VVS1,60.8,56.0,50.913464000000005,0.0,816.0
32674,0.31,Very Good,G,VVS1,62.1,59.0,50.55047999999999,0.0,816.0
32675,0.31,Premium,G,VVS1,61.2,59.0,49.68432,0.0,816.0
32676,0.31,Premium,G,VVS1,61.4,58.0,49.98672,0.0,816.0
32677,0.31,Premium,E,VVS2,60.4,59.0,49.880054,0.0,816.0
32678,0.31,Ideal,G,VVS1,61.7,57.0,51.134748,0.0,816.0
32679,0.31,Premium,G,VVS1,59.5,60.0,50.722938,0.0,816.0
32680,0.31,Premium,G,VVS1,60.5,60.0,50.29728000000001,0.0,816.0
32681,0.31,Very Good,G,VVS1,62.8,53.0,51.658152,0.0,816.0
32682,0.31,Very Good,G,VVS1,62.6,61.0,49.621891999999995,0.0,816.0
32683,0.31,Ideal,G,VVS1,62.5,54.0,51.468112000000005,0.0,816.0
32684,0.31,Ideal,H,IF,62.1,54.0,51.089670000000005,0.0,816.0
32685,0.31,Premium,H,IF,61.7,58.0,50.59518400000001,0.0,816.0
32686,0.31,Ideal,E,VVS2,61.6,55.0,51.25256999999999,0.0,816.0
32687,0.31,Premium,G,VVS1,60.2,59.0,51.41900999999999,0.0,816.0
32688,0.31,Ideal,G,VVS1,60.7,57.0,51.146480000000004,0.0,816.0
32689,0.31,Very Good,E,VVS2,61.4,60.0,50.522808,0.0,816.0
32690,0.39,Very Good,I,VVS2,62.7,58.0,63.40926,0.0,817.0
32691,0.36,Ideal,F,VVS2,61.4,56.0,59.540916,0.0,817.0
32692,0.25,Ideal,F,VVS1,61.3,58.0,41.043168,0.0,817.0
32693,0.38,Ideal,G,VS1,62.3,55.0,62.838359999999994,0.0,817.0
32694,0.36,Ideal,E,VS1,61.8,56.0,58.76597999999999,0.0,817.0
32695,0.3,Ideal,D,VS1,61.9,54.1,49.481508000000005,0.0,817.0
32696,0.37,Premium,G,VS1,58.4,59.0,61.615344,0.0,817.0
32697,0.43,Very Good,G,VS1,58.4,60.0,71.48790000000001,0.0,817.0
32698,0.38,Very Good,D,VS2,58.5,59.0,64.24096,0.0,818.0
32699,0.43,Ideal,G,SI1,61.7,55.0,71.68104299999999,0.0,818.0
32700,0.41,Premium,E,SI2,59.5,62.0,66.67584,0.0,818.0
32701,0.41,Ideal,E,SI2,63.0,57.0,66.02607,0.0,818.0
32702,0.41,Very Good,E,SI2,63.4,58.0,67.11749999999999,0.0,818.0
32703,0.41,Premium,E,SI2,62.8,58.0,65.66375200000002,0.0,818.0
32704,0.41,Very Good,E,SI2,63.3,56.0,66.10742600000002,0.0,818.0
32705,0.41,Very Good,E,SI2,63.5,55.0,66.32926300000003,0.0,818.0
32706,0.41,Very Good,E,SI2,63.2,58.0,65.606112,0.0,818.0
32707,0.41,Good,E,SI2,63.8,57.0,66.91229999999999,0.0,818.0
32708,0.41,Premium,D,SI2,62.3,61.0,66.139,0.0,818.0
32709,0.41,Very Good,D,SI2,63.1,54.0,67.0358,0.0,818.0
32710,0.41,Fair,E,SI2,64.7,55.0,66.50547,0.0,818.0
32711,0.37,Very Good,E,VS1,62.8,55.0,61.898469999999996,0.0,818.0
32712,0.37,Good,E,VS1,63.3,56.0,61.44115800000001,0.0,818.0
32713,0.4,Very Good,H,VS1,61.3,59.0,66.297432,0.0,818.0
